Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
52029,2020-07-09 01:53:48,503851367360,fraud_Bauch-Raynor,grocery_pos,311.42,Bruce,Hall,M,77686 Donald Bridge Apt. 711,Grifton,NC,28530,35.3757,-77.4193,7332,Forensic psychologist,1957-06-27,5ca372387ccbacab3b8be95b391d7d36,1373334828,35.057497,-77.978279,1
52030,2020-07-09 01:53:57,3589255887819806,"fraud_Tillman, Dickinson and Labadie",gas_transport,43.59,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,61fda582bbc2aef8d54ae56c28d41ad4,1373334837,39.609444,-77.719026,0
52031,2020-07-09 01:54:15,4066595222529,fraud_Lynch Ltd,shopping_pos,3.55,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,0153eb1eb110245e00593f0ff7b27f3d,1373334855,36.887459,-83.31368499999999,0
52032,2020-07-09 01:54:50,30153452207526,"fraud_Runolfsdottir, Mueller and Hand",entertainment,2.95,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,fdd5e647eec9bc513056b916148fd163,1373334890,32.245496,-99.317366,0
52033,2020-07-09 01:55:31,180042946491150,"fraud_Greenfelder, Bartoletti and Davis",misc_net,6.06,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,21b435fab9f4566a41218f2f19814a68,1373334931,28.581551,-82.56089399999999,0
52034,2020-07-09 01:57:58,3551217896304745,fraud_DuBuque LLC,grocery_pos,171.13,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,93170e9f32ad7b5f8cf248367ff7e1e8,1373335078,44.131884,-74.074541,0
52035,2020-07-09 01:58:40,377234009633447,"fraud_Tillman, Fritsch and Schmitt",misc_net,9.02,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,d2c0d7ae8ea86a8040d328e301c8aba4,1373335120,39.775731,-78.009828,0
52036,2020-07-09 02:00:40,6011652924285713,fraud_Prohaska-Murray,gas_transport,48.72,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,5daa58c0ab4d1f48d241ea60f36bd038,1373335240,39.140654,-93.396805,0
52037,2020-07-09 02:02:34,377550167323848,fraud_Beier-Hyatt,shopping_pos,1.08,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.23899999999999,23045,Tourist information centre manager,1958-09-02,220ae6bbb730a64ad62becc583f51a8a,1373335354,43.228782,-69.87937600000001,0
52038,2020-07-09 02:02:51,3520550088202337,fraud_Berge LLC,gas_transport,83.01,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,17e1dd34ae52171fc02a1fe70f078142,1373335371,48.684264,-90.077065,0
52039,2020-07-09 02:03:08,3535808924394848,fraud_Stamm-Rodriguez,misc_pos,34.93,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1980-01-09,c9a695b8a4d3c2bf566d7612fff3afcf,1373335388,38.863306,-88.243548,0
52040,2020-07-09 02:04:08,3523843138706408,fraud_Shields Inc,grocery_net,24.35,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,7aa79faefa6db504e1b4ab5402fd3aa1,1373335448,32.153116,-86.907354,0
52041,2020-07-09 02:04:36,4147608975828480,fraud_Lemke-Gutmann,shopping_net,2.71,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,ffb7d2bbdc5d073870195c8e5ab52f74,1373335476,44.196762,-94.20945,0
52042,2020-07-09 02:05:38,30446018552504,fraud_Hudson-Ratke,grocery_pos,112.11,Felicia,Thomas,F,47035 Murray Harbors,Achille,OK,74720,33.8396,-96.3648,608,Seismic interpreter,1993-05-27,081d2e8a657c58f1ff05b8b2f42c9026,1373335538,34.673384000000006,-96.432348,0
52043,2020-07-09 02:07:47,38530489946071,fraud_Cummerata-Jones,gas_transport,39.6,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,c8037a60bab54bc0b8f30f727f268073,1373335667,35.229296000000005,-81.969123,0
52044,2020-07-09 02:08:07,571844099986,fraud_Huels-Nolan,gas_transport,78.35,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,ffbc70364f7339ef6a15bd371a756630,1373335687,37.298164,-85.730241,0
52045,2020-07-09 02:08:09,5130484058948421,fraud_Sawayn PLC,shopping_pos,142.71,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,1978-12-25,df6ee72f7090f3a13a6ca5f22c142a85,1373335689,41.499428,-84.126062,0
52046,2020-07-09 02:09:08,3586008444788268,"fraud_Wiza, Schaden and Stark",misc_pos,264.68,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,f3c13faed7dd3782105b04d24668267d,1373335748,48.087831,-122.201904,0
52047,2020-07-09 02:10:02,3579200383632826,"fraud_Wiza, Schaden and Stark",misc_pos,31.91,Tyler,Small,M,047 Kevin Haven,Boyd,WI,54726,44.9437,-91.0294,1690,IT trainer,1975-12-24,62e18bccb51b7a4dafd26eff3700b4f1,1373335802,44.745992,-90.291606,0
52048,2020-07-09 02:10:17,5456776410929288,fraud_Bradtke PLC,grocery_pos,127.98,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,4717ec032fac0c660e017c0c09998129,1373335817,41.183654,-79.748056,0
52049,2020-07-09 02:10:49,4089096483689733451,fraud_Herman Inc,misc_pos,119.69,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,3778a895de5894d52552d5a3bd8d9a1f,1373335849,32.841274,-94.026477,0
52050,2020-07-09 02:11:06,4308156300921054,fraud_Hudson-Ratke,grocery_pos,119.11,William,Marshall,M,454 Sawyer Forks Apt. 231,Collegeville,MN,56321,45.5783,-94.4199,1536,Farm manager,1981-02-18,04e249694e114c1e31a54cea4e7a6f23,1373335866,45.759825,-93.824272,0
52051,2020-07-09 02:11:08,4707867759656333,fraud_Mraz-Herzog,gas_transport,53.66,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,1871edbbae5068818a76e8610b9de739,1373335868,36.931489,-82.4867,0
52052,2020-07-09 02:11:22,4319584480204988982,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,61.2,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,0bd3ce844adf0c736b5342d69f60bacb,1373335882,36.434512,-82.753077,0
52053,2020-07-09 02:11:24,3521417320836166,"fraud_Adams, Kovacek and Kuhlman",grocery_net,76.04,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,b7519cc4ed98b5404e99d45268e6eb96,1373335884,38.856406,-85.728886,0
52054,2020-07-09 02:12:15,343668971234893,"fraud_Nicolas, Hills and McGlynn",entertainment,3.74,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,16f47e26a29d0c35a20f8d48325e8290,1373335935,33.209351,-81.214747,0
52055,2020-07-09 02:12:27,565399283797,"fraud_Schumm, Bauch and Ondricka",grocery_pos,89.18,Anthony,Allen,M,6993 Carr Lodge Apt. 311,Jordan Valley,OR,97910,42.8801,-117.281,641,Economist,1993-11-24,2b59ae3dacccd50f6105cc2db4d80da2,1373335947,42.938488,-116.499324,0
52056,2020-07-09 02:12:28,4810839835482794272,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,90.24,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,e4eafc153aad38379e3ee7f9c9e73e0a,1373335948,36.513883,-93.991753,0
52057,2020-07-09 02:14:07,38530489946071,"fraud_Stehr, Jewess and Schimmel",misc_net,7.67,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,507cfd85b3d068d3978d6bed51bb3ff6,1373336047,34.303797,-82.259244,0
52058,2020-07-09 02:14:23,30357372465631,fraud_Denesik and Sons,shopping_pos,232.05,John,Nichols,M,00821 Joanna Meadow,Dalton,WI,53926,43.6718,-89.1918,1628,Civil Service fast streamer,1967-09-30,9318dce212c610f2473a6b273e210e87,1373336063,44.145262,-89.602597,0
52059,2020-07-09 02:14:55,4158945090781624,"fraud_Christiansen, Goyette and Schamberger",gas_transport,71.79,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,4bb83beb22991740aec30ee69adcc6a9,1373336095,40.455432,-79.716847,0
52060,2020-07-09 02:14:57,6011492816282597,fraud_Rutherford-Mertz,grocery_pos,63.89,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,7868753169b4c57246139339f6b0e117,1373336097,33.701476,-93.340654,0
52061,2020-07-09 02:15:54,4922710831011201,fraud_Heathcote LLC,shopping_net,7.22,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,1941-03-07,b9e15062cfce96150fc0956d3612f07b,1373336154,39.582344,-79.03253000000001,0
52062,2020-07-09 02:15:59,6573561108825071,fraud_Jast and Sons,food_dining,30.7,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,ddb871927d14882365fae3b5084032cf,1373336159,35.404843,-95.658035,0
52063,2020-07-09 02:17:29,2256234701263057,fraud_Terry-Huel,shopping_net,7.8,Christopher,Grimes,M,39631 Dunn Radial,Grantham,NH,3753,43.5103,-72.1334,2971,Charity fundraiser,1948-04-11,33015c76b9c4b96b0bebc8ad8376c91e,1373336249,44.497118,-72.43796800000001,0
52064,2020-07-09 02:18:02,213148039875802,fraud_Mante Group,misc_net,58.23,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,cd86e64226587c4446c371f0eb4e8406,1373336282,27.159798,-81.447019,0
52065,2020-07-09 02:18:17,2235613922823698,"fraud_Lind, Huel and McClure",gas_transport,52.34,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,c127c27ed298e37598da3f9971d69b3f,1373336297,42.575418,-105.040029,0
52066,2020-07-09 02:19:16,4066595222529,fraud_Luettgen PLC,gas_transport,50.66,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,a96d9827b114fbf536e0d76e68d781f5,1373336356,38.544653,-82.118854,0
52067,2020-07-09 02:20:08,570273151375,fraud_Denesik and Sons,shopping_pos,4.08,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965-02-03,6ef925885400eb3a31290b424ffa97a3,1373336408,32.476552000000005,-83.78389200000001,0
52068,2020-07-09 02:21:15,4018105808392773675,"fraud_Kihn, Abernathy and Douglas",shopping_net,2.52,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,e029953b4314e34f8495e1a21af9ae70,1373336475,40.657175,-74.315905,0
52069,2020-07-09 02:22:11,30442439074871,fraud_Deckow-O'Conner,grocery_pos,191.3,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,d2bd1badecda574908ebce6dc6da5650,1373336531,41.703772,-75.574972,0
52070,2020-07-09 02:22:51,4740713119940984,fraud_Kiehn Inc,grocery_pos,92.22,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,ca7a1d4718db1b13422ac26f72fa2e3e,1373336571,41.49587,-74.439727,0
52071,2020-07-09 02:22:54,3563837241599446,fraud_Murray-Smitham,grocery_pos,41.04,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17,887ea870a00b14eacbf9df403837817c,1373336574,45.404943,-123.821998,0
52072,2020-07-09 02:23:54,378858024506425,fraud_Kling Inc,gas_transport,88.41,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,21cfc98370ec5bce6d36c2b20042f903,1373336634,34.541809,-111.891308,0
52073,2020-07-09 02:24:52,3572976568630035,"fraud_Moore, Dibbert and Koepp",misc_net,5.8,William,Lopez,M,785 Kevin Walk Suite 237,Brainard,NE,68626,41.1832,-96.9882,614,Associate Professor,1967-06-20,d9ce916b37f8612dcdbeb46f4b157139,1373336692,41.173847,-96.263948,0
52074,2020-07-09 02:24:58,377113842678100,"fraud_Huel, Hammes and Witting",grocery_pos,135.49,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,ca9c558d295259a97175a433a0983315,1373336698,39.505056,-75.582245,0
52075,2020-07-09 02:25:13,5501083170975659,"fraud_Greenfelder, Bartoletti and Davis",misc_net,1.5,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,5635c0ce1a7715a060f7938ab257e552,1373336713,41.776367,-81.46913599999999,0
52076,2020-07-09 02:25:27,342952484382519,fraud_Trantow PLC,grocery_net,62.81,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,c0cec71c4ddf5cb2ac3090a98b666ba8,1373336727,41.849076,-73.385814,0
52077,2020-07-09 02:27:57,30343344410970,fraud_Kassulke Inc,entertainment,4.9,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,6edfc2c0cafc444f44e40662688b4469,1373336877,42.308656,-79.32305699999999,0
52078,2020-07-09 02:31:00,3501509250702469,"fraud_Tillman, Dickinson and Labadie",gas_transport,56.37,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,efd4d5865a344662de217a1cb2eb4dab,1373337060,26.957218,-81.094004,0
52079,2020-07-09 02:32:11,3567527758368741,"fraud_Herman, Treutel and Dickens",misc_net,58.04,Amanda,Vance,F,14601 Downs Skyway Apt. 440,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",1962-03-19,bbbc24db9f47e8806a8d4a1deeac48cf,1373337131,31.250149,-100.631484,0
52080,2020-07-09 02:32:25,6511349151405438,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,99.93,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,f657b6030335581cf2900cbab142695c,1373337145,39.693125,-115.620967,0
52081,2020-07-09 02:36:37,4430881574719618,fraud_Kassulke PLC,shopping_net,6.95,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,ad2d544ecdb359375af6a8e340611e9f,1373337397,39.183302000000005,-105.924243,0
52082,2020-07-09 02:37:11,213156747557083,fraud_Hackett-Lueilwitz,grocery_pos,96.62,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,90db8e54a70a6e396c70fd0715f797b8,1373337431,34.567982,-117.60203,0
52083,2020-07-09 02:38:39,4228411452607671,fraud_Wiegand-Lowe,grocery_net,42.32,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,1995-04-22,3e530a7b458483f55d3bd4fc65ca1cba,1373337519,44.488151,-70.345697,0
52084,2020-07-09 02:39:40,30328384440870,"fraud_Moen, Reinger and Murphy",grocery_pos,116.64,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,7d2345e8d742aa8d3e51b98feb5f24cf,1373337580,40.246464,-93.067575,0
52085,2020-07-09 02:40:42,6011652924285713,"fraud_Jenkins, Hauck and Friesen",gas_transport,63.92,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,6b05f33a1c0cd8aae2f2f6c63f05e167,1373337642,37.99021,-93.115951,0
52086,2020-07-09 02:40:45,4079773899158,fraud_McDermott-Rice,misc_pos,21.63,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,c093a4eaf266aabf06e14532d8131d6e,1373337645,43.763844,-115.796929,0
52087,2020-07-09 02:40:57,213125815021702,"fraud_Rowe, Batz and Goodwin",grocery_pos,98.78,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,1aa2e7d6de332dde0d4f4cbba4aede84,1373337657,41.738686,-74.795349,0
52088,2020-07-09 02:41:26,4861310130652566408,fraud_Ruecker Group,misc_net,40.4,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,e41d87cd22e293b1e64a2b513798721f,1373337686,29.534879,-90.876582,0
